country,country_code,year,tourism_receipts,tourism_arrivals,tourism_exports,tourism_departures,tourism_expenditures,gdp,inflation,unemployment
North America,NAC,2002,126480700212.942,109814000.0,8.54320774554019,106504719.475192,5.58166361016342,11693694562098.0,1.92221301795728,5.97679085739463
Netherlands,NLD,2002,11745000000.0,9595000.0,4.5113153611945,16719000.0,5.84823188649811,475529972122.746,3.28753104712771,2.554
Norway,NOR,2002,2581000000.0,3111000.0,3.26532430507445,2629000.0,10.538067197909,195914852576.467,1.28672528415184,4.022
New Zealand,NZL,2002,3159000000.0,2045000.0,15.1227265679825,1293000.0,7.20871971370365,66627729311.4495,2.67709257711605,5.282
OECD members,OED,2002,378217798040.339,845244937.712176,6.74182305186603,662519504.14338,6.84811331159028,28618593207391.8,2.47736067910937,7.14359096791631
Panama,PAN,2002,710000000.0,800000.0,9.35121038906303,200000.0,3.29102021626704,12800851300.0,1.00583090379039,14.11
Poland,POL,2002,4971000000.0,50735000.0,8.75499744623893,45043000.0,5.43847722637661,199694463255.567,1.90528215048055,20.211
Paraguay,PRY,2002,76000000.0,3194000.0,2.21455552721973,141000.0,5.02175018724261,7196260656.84556,10.5102420856612,9.393
Post-demographic dividend,PST,2002,368941193399.978,745620332.427176,6.67557970557181,567795804.663324,6.90154387578132,27285111272475.3,1.99874921149352,6.63029143897949
Romania,ROU,2002,400000000.0,4794000.0,2.54728395847927,5757000.0,2.44741873804971,46065502702.5817,22.5398862605386,8.112
Russian Federation,RUS,2002,5278000000.0,23309000.0,4.50397980974568,20428000.0,13.7925843918735,345470494417.863,15.7887307914463,7.875
Singapore,SGP,2002,4458000000.0,7567000.0,2.61696097593919,4399000.0,5.3568536121869,92538372869.6942,-0.391676866585059,5.65
El Salvador,SLV,2002,521000000.0,885000.0,20.6705018845467,1001000.0,5.75116482708669,12664190300.0,1.86552503610077,6.2
Seychelles,SYC,2002,247000000.0,135000.0,44.9096655740752,53000.0,8.88017619379259,742134837.50919,0.174999999999924,9.81
Latin America & the Caribbean (IDA & IBRD countries),TLA,2002,26649066561.9282,133102339.894644,6.89817197002484,147227983.985087,5.39544934486651,1927280719037.18,4.24026660688645,9.914986364325
Tunisia,TUN,2002,1831000000.0,5064000.0,19.3416578745325,1939000.0,2.92494024986419,23141616604.5242,2.72103284850455,14.55
Uruguay,URY,2002,409000000.0,1354000.0,15.1852899476249,530000.0,9.75175135603679,13606515722.5864,13.9724725913515,16.648
United States,USA,2002,97415000000.0,64434000.0,9.878865626537,80883000.0,5.64147001516249,10929108000000.0,1.58603162650601,5.783
Albania,ALB,2003,537000000.0,557000.0,63.4174074272045,1350000.0,22.3749004761122,5611496257.14231,0.48400261181847,15.0
Australia,AUS,2003,14981000000.0,4746000.0,15.9222264911667,3388000.0,9.61612265394953,467739079790.332,2.73259596616786,5.933
Azerbaijan,AZE,2003,70000000.0,1038000.0,2.30394422085214,1475000.0,2.52565220758841,7276413079.11451,2.2338649296705,9.17
Belgium,BEL,2003,8848000000.0,6690000.0,4.04887283327933,7268000.0,6.44852274093303,318082528506.588,1.5889639997038,7.68
Bangladesh,BGD,2003,59000000.0,245000.0,0.744172998256424,1414000.0,3.51402789132101,60158929188.2556,5.66870773441476,4.32
Bulgaria,BGR,2003,2051000000.0,6241000.0,20.4601215806347,3403000.0,12.1380278702597,21144957990.4681,2.34864169582755,13.733
Belarus,BLR,2003,339000000.0,1729000.0,3.11537931351376,6518000.0,3.76709665713372,17825444724.4878,28.3978399133474,3.1
Brazil,BRA,2003,2673000000.0,4133000.0,3.24151253111416,3229000.0,4.42154622702898,558233745651.874,14.7149197228147,11.169
Central Europe and the Baltics,CEB,2003,26063762063.3105,177955845.419315,9.95881721763745,88685258.0550538,4.74025049663787,634385728023.21,2.34864169582755,13.1868729608637
Switzerland,CHE,2003,10427000000.0,6530000.0,6.04887836609962,17548000.0,5.94166753336569,362075086507.76,0.638272930887201,4.117
China,CHN,2003,18707000000.0,91662000.0,4.19461839833408,20222000.0,4.07553165362389,1660280543846.79,1.12760348729637,4.3
Colombia,COL,2003,1191000000.0,668000.0,7.57253613697491,1177000.0,8.04862865722848,94644969157.0987,7.1297886294186,13.221
Costa Rica,CRI,2003,1573000000.0,1514000.0,22.2704794466318,373000.0,6.58799217570644,17271760506.9483,9.44758091616984,6.654
Cyprus,CYP,2003,2325000000.0,2416000.0,36.9233992822692,737000.0,11.0376925127199,14547329558.3239,4.13906538686858,4.153
Czechia,CZE,2003,4069000000.0,20108000.0,8.70410404878797,7213000.0,4.46130478833437,100435924704.881,0.118739205526791,7.777
Germany,DEU,2003,30129000000.0,18399000.0,3.79003643698781,85345000.0,10.3665541383149,2534715518349.01,1.03422218628562,9.779
Denmark,DNK,2003,5271000000.0,21119000.0,5.47866660722581,5564000.0,8.01381798787432,218421193436.252,2.07507820646507,5.398
Dominican Republic,DOM,2003,3128000000.0,3680000.0,48.8086507403998,321000.0,6.46050068880338,21403167848.1444,27.4497127394395,6.938
Europe & Central Asia,ECS,2003,279224363397.603,736933750.134312,6.59316131774229,467949386.211475,7.65754179259571,13559252998387.9,2.34864169582755,8.72889213154923
Ecuador,ECU,2003,408000000.0,761000.0,5.56846149980232,613000.0,6.25719175724689,30965208000.0,7.92936487461556,5.662
Estonia,EST,2003,883000000.0,3378000.0,15.5741494797228,2075000.0,6.20940939373458,9876595528.45528,1.33499116549955,11.288
European Union,EUU,2003,221855492535.468,625662233.101653,6.89692339883981,322010732.488834,7.52072650069813,9956956923132.02,2.09199838997655,9.70704205347749
Fiji,FJI,2003,496000000.0,451000.0,38.4344920499297,104000.0,6.06937222650432,2300492465.32276,4.17274777763036,8.22
Guatemala,GTM,2003,646000000.0,880000.0,15.6846902449903,658000.0,5.10829872410437,21576351798.9145,5.60347675434471,2.807
High income,HIC,2003,432841152808.912,871624379.175476,6.26531147819296,627229194.26347,6.82211556108931,32602867208416.0,2.05566329753742,7.40304703357263
"Hong Kong SAR, China",HKG,2003,9004000000.0,15537000.0,3.69966705884431,60936000.0,5.0055229594553,161385558801.811,-2.67379679144394,7.86
Hungary,HUN,2003,4119000000.0,31412000.0,8.36229121794288,14283000.0,5.1373029739162,85285062818.0077,4.66101694915254,5.79
Indonesia,IDN,2003,4461000000.0,4467000.0,6.42775694789406,3478000.0,7.77395158077713,234772463823.808,6.75731719362853,6.658
Italy,ITA,2003,32623000000.0,63026000.0,8.8681108271672,46357000.0,6.57849652716087,1582930016538.82,2.6725555277285,8.869
Jordan,JOR,2003,1266000000.0,4600000.0,26.2117159210373,1229000.0,7.21942967689806,10195627644.5698,1.62999999999998,14.5
Japan,JPN,2003,11475000000.0,5212000.0,2.19949316433271,13296000.0,8.1262418278265,4519561645253.53,-0.256541816316025,5.251
Cambodia,KHM,2003,441000000.0,701000.0,16.7376514550728,60000.0,1.93424966715234,5046693484.31767,0.94174611779921,0.909
"Korea, Rep.",KOR,2003,7002000000.0,4753000.0,3.03547500068279,7086000.0,5.18466168711694,702714855193.904,3.51487451459939,3.348
Kuwait,KWT,2003,328000000.0,2602000.0,1.31524615394897,1774000.0,22.7336995822145,47874582231.588,0.961350293542112,1.3
Latin America & Caribbean (excluding high income),LAC,2003,28533704751.7854,122614563.339003,7.27082015981377,143844760.786709,5.25835634888712,1793950754023.56,5.60347675434471,8.88075066124869
Latin America & Caribbean,LCN,2003,40457788122.1828,148080474.859032,7.55525492742693,148266969.715599,5.44856506453809,2091860862682.09,3.73373566167644,9.3930514891848
Sri Lanka,LKA,2003,709000000.0,583000.0,10.8345341990773,561000.0,6.01261086564678,18881765437.2151,6.31463787051174,8.22
Luxembourg,LUX,2003,3051000000.0,867000.0,7.90390625814855,1021000.0,7.92084650706597,29667268248.1305,2.04984030563518,3.675
Latvia,LVA,2003,271000000.0,2524000.0,6.94143884001396,2286000.0,7.0078189152281,11244337719.8377,2.94264752948473,12.061
Morocco,MAR,2003,3802000000.0,5021000.0,30.8257480029889,1612000.0,6.00899154408846,58029363354.2757,1.16773367477592,11.92
Mexico,MEX,2003,10058000000.0,92330000.0,5.56220817063597,123015000.0,3.78500719803786,765549967703.273,4.54690012118718,3.455
Mauritius,MUS,2003,960000000.0,721000.0,30.2061907782389,161000.0,7.594870663234,5894873919.74797,3.92105357558194,5.904
Malaysia,MYS,2003,6799000000.0,10577000.0,5.73417310783297,32201000.0,3.51294746670545,110202368421.053,1.08967632577286,3.61
North America,NAC,2003,122911055454.348,101468000.0,7.88684355718283,99923424.9793105,5.38702668581077,12356177171634.8,2.51432909348113,6.15484495754399
Netherlands,NLD,2003,14603000000.0,9181000.0,4.53113826273956,16425000.0,5.54707631350635,582435617081.96,2.09199838997655,3.593
Norway,NOR,2003,2989000000.0,3269000.0,3.30901705446126,2588000.0,11.60751368699,229385469337.024,2.48782553461783,4.221
New Zealand,NZL,2003,4232000000.0,2104000.0,17.0097957082972,1374000.0,7.09694035306472,88250885550.2626,1.75357444759557,4.745
OECD members,OED,2003,416430877154.929,829225858.783764,6.46123260164526,657584572.52914,6.73266153149666,32010234222890.3,2.18428358241519,7.2753877600074
Panama,PAN,2003,804000000.0,897000.0,10.5622700998424,227000.0,3.52284572046813,13603456000.0,0.391666666666657,13.62
Philippines,PHL,2003,1821000000.0,1907000.0,6.23459326211997,1803000.0,4.45410836799741,87039092974.2272,2.28915662650607,3.527
Poland,POL,2003,4733000000.0,52130000.0,6.55712722184508,38730000.0,4.23110103910485,218561225998.47,0.682701375787681,19.899
Paraguay,PRY,2003,81000000.0,2859000.0,2.22018519037177,153000.0,4.34307005579712,7691367471.17992,14.2367970499143,6.814
Post-demographic dividend,PST,2003,407599803045.396,739424033.795264,6.41647831234179,567029753.837191,6.73033044436314,30595446445073.8,2.02168542857986,6.71860643863185
Romania,ROU,2003,523000000.0,5595000.0,2.62510666064348,6497000.0,2.34522345223452,57806384143.166,15.2734889936255,6.95
Russian Federation,RUS,2003,5879000000.0,22521000.0,3.98615592249947,20572000.0,13.3202581116225,430347420184.885,13.6632930228666,8.21
Singapore,SGP,2003,3842000000.0,6127000.0,1.9421882855524,4221000.0,4.91548958549675,97646401095.6369,0.507905300237541,5.93
El Salvador,SLV,2003,664000000.0,798000.0,24.3956928131075,940000.0,6.07990691047678,13243892200.0,2.1203909173333,6.9
Syrian Arab Republic,SYR,2003,877000000.0,4837000.0,12.4485450674237,3997000.0,11.8616677440207,21828144686.0394,5.79682944905841,10.28
Thailand,THA,2003,10456000000.0,10082000.0,11.1374267675185,2152000.0,4.1585595712763,152280615245.887,1.8043499463572,1.54
Latin America & the Caribbean (IDA & IBRD countries),TLA,2003,29524858028.8778,127305056.434372,7.02891267424778,146648261.248282,5.35941975301129,1960487705779.4,4.54690012118718,9.52706746467266
Tunisia,TUN,2003,1935000000.0,5114000.0,17.7664567448158,2274000.0,2.99936202185791,27453902261.4629,2.71259247474352,14.51
Uruguay,URY,2003,419000000.0,1508000.0,13.7263033545147,495000.0,8.63185359807989,12045638351.8507,19.3797301743995,16.661
United States,USA,2003,94814000000.0,62082000.0,9.22153708494622,75880000.0,5.35990149767356,11456450000000.0,2.27009497336115,5.989
World,WLD,2003,646313998612.591,1300066793.0465,6.45907571790164,1130457013.89048,6.52933224904018,39181755907935.4,3.02504526252236,6.43840791207987
Albania,ALB,2004,756000000.0,645000.0,60.4888210221976,1694000.0,23.1268088369536,7184685781.51876,2.28001916938101,14.4
Australia,AUS,2004,18032000000.0,5215000.0,15.6933971554237,4369000.0,10.9642344576309,614659980082.515,2.34325522482583,5.399
Azerbaijan,AZE,2004,79000000.0,1279000.0,1.91595505508977,1473000.0,2.2579268554272,8680405740.94125,6.70893042797784,7.99
Belgium,BEL,2004,10089000000.0,6710000.0,3.85826613036809,8783000.0,6.20221670893693,369214712443.206,2.09728311239314,7.363
Bulgaria,BGR,2004,2796000000.0,6982000.0,20.0554665428952,3882000.0,11.4916711094595,26157743368.8716,6.14713074246273,12.037
Belarus,BLR,2004,362000000.0,1816000.0,2.41705559895573,6924000.0,3.03567525560386,23141566292.9462,18.1082424937646,1.9
Bolivia,BOL,2004,283000000.0,480000.0,11.0459922924687,346000.0,9.95300658326634,8773451751.5121,4.43738080101725,4.17
Brazil,BRA,2004,3389000000.0,4794000.0,3.14827114349648,2968000.0,4.58585121290992,669289424806.307,6.59718509985963,10.072
Central Europe and the Baltics,CEB,2004,30634010117.8287,200553517.555216,8.56557570987365,91533983.5458019,4.40076525293185,763595926995.989,3.59297594249509,12.8306144561331
China,CHN,2004,27755000000.0,109038000.0,4.58931225127819,28853000.0,3.85837919915505,1955346768721.39,3.82463743108159,4.2
Colombia,COL,2004,1535000000.0,840000.0,7.81878536892937,1405000.0,7.6707630767041,117092416666.245,5.90402005546502,13.717
Costa Rica,CRI,2004,1755000000.0,1771000.0,22.2117488901232,425000.0,6.64299505066189,18610594846.2083,12.3148150178852,6.445
Cyprus,CYP,2004,2552000000.0,2478000.0,34.4469455735844,859000.0,11.5256708290141,17320551250.0,2.28621706801675,4.77
Czechia,CZE,2004,4931000000.0,23808000.0,7.17161766115953,6643000.0,3.93088689776816,120147899983.657,2.76010781671157,8.298
Germany,DEU,2004,36417000000.0,20137000.0,3.75332101578786,84859000.0,9.69359551579559,2852317768061.78,1.66573696655992,10.727
Denmark,DNK,2004,5652000000.0,22054000.0,5.07567968383554,4630000.0,7.35812584664074,251986155630.852,1.15435693124932,5.204
Dominican Republic,DOM,2004,3152000000.0,3907000.0,45.5499886558562,368000.0,6.80719678724623,22322387382.494,51.4608598338065,6.303
Europe & Central Asia,ECS,2004,325591353369.231,784677456.137603,6.26718359413028,477522968.093898,7.04334905168769,15805048200655.6,2.82947796214664,8.67492047869891
Ecuador,ECU,2004,464000000.0,819000.0,5.16605784989537,603000.0,5.97846068004344,35194947000.0,2.74323198926704,5.002
Euro area,EMU,2004,219332888766.033,453619920.677667,6.65564898477563,232662990.266981,6.92522020766565,10231007047364.3,2.21620788926273,9.29445887257322
European Union,EUU,2004,257218787049.334,658492799.318359,6.56152303926968,319207224.167482,6.79191693306021,11449209190750.6,2.28621706801675,9.86028266958496
Fiji,FJI,2004,588000000.0,513000.0,41.9340184933162,94000.0,6.74367319859391,2708078476.63012,2.827485193912,4.7
Georgia,GEO,2004,209000000.0,368000.0,12.8559993854533,466000.0,7.92958161451122,5125365191.98664,5.65632636191132,12.62
Guatemala,GTM,2004,630000000.0,1182000.0,10.1522842639594,854000.0,4.84064555166496,23577298094.6571,7.57862247309731,2.971
High income,HIC,2004,504919193320.421,939596423.181025,6.1148236582365,655857600.323493,6.52641440363901,36421520433118.0,2.1926413357709,7.17887331000107
"Hong Kong SAR, China",HKG,2004,11874000000.0,21811000.0,4.18541670536704,68903000.0,4.93364758554168,169099768875.193,-0.274725274725253,6.74
Hungary,HUN,2004,4009000000.0,33934000.0,6.26194250172662,17558000.0,3.68542808047912,104120820258.669,6.74434679569469,5.832
Indonesia,IDN,2004,5226000000.0,5321000.0,6.63083875620386,3941000.0,6.7716819036373,256836875295.452,6.06405988526521,7.303
Israel,ISR,2004,2908000000.0,1505800.04882813,5.48662681881302,3614000.0,6.92883895131086,139899274431.058,-0.381637771235433,13.029
Italy,ITA,2004,37893000000.0,58480000.0,8.74156688503398,40400000.0,5.68111516128699,1812808753294.75,2.20673661423657,7.866
Japan,JPN,2004,14343000000.0,6138000.0,2.2718312192158,16831000.0,8.96928963033486,4893116005656.56,-0.0085733882031027,4.734
Cambodia,KHM,2004,673000000.0,1055000.0,19.8301685859843,239000.0,2.11422911354286,5883297159.87352,4.31933677434786,7.53
"Korea, Rep.",KOR,2004,8222000000.0,5818000.0,2.72849485113575,8826000.0,5.05471796754457,793175561887.027,3.59066298882578,3.42
Kuwait,KWT,2004,398000000.0,3056000.0,1.21446499202717,1928000.0,20.8417903066271,59439090600.6108,1.24856443679889,1.7
Latin America & Caribbean (excluding high income),LAC,2004,32413790702.2872,132972759.430094,6.94932550566285,151105183.477299,5.01120551786048,2043690719202.93,5.90402005546502,8.3161174976668
Latin America & Caribbean,LCN,2004,46050442083.6414,161110799.637893,7.03884038262362,155920936.26323,5.11490038156588,2405428955596.86,4.38032286534608,8.44126928904329
Sri Lanka,LKA,2004,808000000.0,681000.0,11.0930498198752,680000.0,5.47888652336652,20662525941.2985,7.57592582995856,8.38
Luxembourg,LUX,2004,3824000000.0,878000.0,7.79361795219138,1100000.0,7.28716046112546,35064843792.8993,2.22567916428889,5.113
Latvia,LVA,2004,343000000.0,3127000.0,6.37397970179676,2457000.0,5.70800230447468,13827070378.5612,6.1923854719744,11.708
Morocco,MAR,2004,4540000000.0,5732000.0,31.3139794913045,1603000.0,5.14500008968015,66114145451.0067,1.49344403381774,10.83
Mexico,MEX,2004,11609000000.0,99250000.0,5.64778067571237,128903000.0,3.64324151989458,819459227375.022,4.68840884843143,3.937
Mauritius,MUS,2004,1156000000.0,739000.0,33.5193930824813,180000.0,7.70320324016279,6667418752.07307,4.71037060105885,8.337
Malaysia,MYS,2004,9183000000.0,15703000.0,6.38149428469169,30761000.0,3.22570457178259,124749473684.211,1.42127115937402,3.54
North America,NAC,2004,140472238015.527,106929000.0,7.89400355292957,104905071.901498,5.32225236328107,13248370941278.2,2.26724770583214,5.70285956608681
Netherlands,NLD,2004,16495000000.0,9646000.0,4.01987648523449,17130000.0,4.66448959945695,661224886143.245,1.2636473918318,4.646
Norway,NOR,2004,3531000000.0,3628000.0,3.25657918809582,2960000.0,12.1273075505027,265268662473.297,0.45449850222084,4.256
New Zealand,NZL,2004,5098000000.0,2334000.0,16.9243498310544,1733000.0,7.55425335770869,103905210084.034,2.29024902847571,4.005
OECD members,OED,2004,482736736339.537,883810873.550967,6.24363459511648,680025751.01827,6.47046009520309,35639094671180.0,2.2579640963823,7.17272701278512
Panama,PAN,2004,903000000.0,1004000.0,10.1762531554273,256000.0,3.2390983407884,15100203400.0,0.474723078204336,12.44
Peru,PER,2004,1232000000.0,1650000.0,8.44484230262939,1635000.0,6.91770370476409,66768703497.5687,3.66247320092233,4.707
Philippines,PHL,2004,2390000000.0,2291000.0,7.33984398992691,1920000.0,3.81280763560952,95001999685.3314,4.82921083627795,3.554
Poland,POL,2004,6521000000.0,61918000.0,7.4188263669253,37226000.0,5.34619953118266,256268656145.134,3.38264681884691,18.822
Paraguay,PRY,2004,87000000.0,2589000.0,1.97878276854972,170000.0,3.64617076735321,9624440836.29309,4.32326492967491,6.513
Post-demographic dividend,PST,2004,476118936369.303,791914175.228682,6.25592342934376,594526471.933663,6.47517902503395,34000501261865.6,2.07924464636088,6.51792525820804
Romania,ROU,2004,607000000.0,6600000.0,2.31502669717773,6972000.0,2.02714932126697,74973656851.8076,11.8743635936399,7.719
Russian Federation,RUS,2004,7262000000.0,22064000.0,3.6159963272392,24507000.0,12.5154205358735,591016690732.385,10.8886157326216,7.763
Singapore,SGP,2004,5327000000.0,8329000.0,2.1644241189008,5165000.0,4.30595822094702,115033593101.049,1.66272719863071,5.84
El Salvador,SLV,2004,748000000.0,1030000.0,26.4091639195426,1079000.0,6.69503208062102,13724810900.0,4.45194392395045,6.8
Thailand,THA,2004,13054000000.0,11737000.0,11.4489821404166,2709000.0,4.9808625862229,172895685154.658,2.75914926231081,1.51
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,34101255368.2893,138679012.316759,6.58622595434412,154187895.501254,5.04602651445993,2264847326541.43,4.45194392395045,8.57049750743644
Tunisia,TUN,2004,2432000000.0,5998000.0,18.01138689025,2312000.0,3.01126940266958,31183885241.4396,3.63228004956625,14.23
Uruguay,URY,2004,591000000.0,1871000.0,13.8844347855874,569000.0,7.06667032031791,13686329890.1191,9.15760507540997,12.98
